STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 16:59,FM-15,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 17:59,FM-15,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 19:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 20:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 21:59,FM-15,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 22:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-26 23:59,FM-15,,,,,,,,,,,,,,,,,,,,54,46,50,-0.7,,,,15,0,0724,1658,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-27 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0724,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,54,48,51,0.3,,,,14,0,0724,1658,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-28 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,47,50,-0.7,,,,15,0,0725,1659,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 16:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 17:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 18:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 19:59,FM-15,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 20:59,FM-15,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 21:59,FM-15,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 22:59,FM-15,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-29 23:59,FM-15,,,,,,,,,,,,,,,,,,,,53,43,48,-2.6,,,,17,0,0725,1700,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 01:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 02:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 03:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 04:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 05:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 06:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 07:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 08:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 09:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 10:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 11:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 12:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 13:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-30 23:59,SOD,,,,,,,,,,,,,,,,,,,,57,46,52,1.4,,,,13,0,0725,1701,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2009-12-31 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,49,54,3.4,,,,11,0,0725,1702,,0.00,,,,,,,,,,55.3,45.3,50.3,,,,,,,,,,-1.8,-0.8,-1.3,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 15:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 16:59,FM-15,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 17:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 18:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 19:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 20:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 21:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 22:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-01 23:59,FM-15,,,,,,,,,,,,,,,,,,,,58,52,55,4.4,,,,10,0,0725,1703,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-02 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,51,54,3.4,,,,11,0,0726,1703,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,57,47,52,1.4,,,,13,0,0726,1704,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,46,51,0.4,,,,14,0,0726,1705,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,54,47,50,-0.6,,,,15,0,0726,1706,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-06 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,45,50,-0.7,,,,15,0,0726,1707,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-07 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,45,49,-1.7,,,,16,0,0726,1708,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,46,50,-0.7,,,,15,0,0725,1709,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-09 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,46,50,-0.8,,,,15,0,0725,1710,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-10 23:59,SOD,,,,,,,,,,,,,,,,,,,,51,45,48,-2.8,,,,17,0,0725,1711,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,56,45,50,-0.9,,,,15,0,0725,1712,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 00:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 01:59,FM-15,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 02:59,FM-15,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 03:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 04:59,FM-15,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 05:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 06:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 07:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 08:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 09:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 10:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 11:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 12:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 13:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 14:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 15:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 22:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-12 23:59,FM-15,,,,,,,,,,,,,,,,,,,,60,53,57,6.1,,,,8,0,0725,1713,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-13 00:59,FM-15,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0725,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-13 01:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,2010-01-13 02:59,FM-15,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0725,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
