date,keywords,geo,hits
2008-06-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.19115325711138
2008-06-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.41505909051667
2008-06-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.52701200721929
2008-06-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.544612082865704
2008-06-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.88927087079681
2008-06-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.2427296965511
2008-06-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,55.493035643425976
2008-06-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.07040030258554
2008-06-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.001223787499434
2008-06-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,35.69934140118485
2008-06-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.173553181464996
2008-06-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.42385912833986
2008-06-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.88927087079681
2008-06-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.59618852230541
2008-06-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.41505909051667
2008-06-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.42385912833986
2008-06-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.768517916270966
2008-06-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.36348265107694
2008-06-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.544612082865704
2008-07-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.79864579411618
2008-07-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.16137062824065
2008-07-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.6659971660594
2008-07-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.26581495759124
2008-07-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.42273383598961
2008-07-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.79424577520461
2008-07-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.04988368208496
2008-07-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,37.961709179711605
2008-07-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.048998505209575
2008-07-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.414353004494856
2008-07-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.945426420001695
2008-07-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.879298776404845
2008-07-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.755916156718186
2008-07-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,51.00404547624651
2008-07-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.052513347245785
2008-07-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.14506200306541
2008-07-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,49.06002193459783
2008-07-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.70169711938496
2008-07-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.13580892742793
2008-07-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.1128898245087
2008-07-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.19354280679737
2008-07-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.29050441426124
2008-07-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.4610763872087
2008-07-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.67437799755415
2008-07-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.144189758922685
2008-07-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.38481049109897
2008-07-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.80526920459285
2008-07-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.725488466446926
2008-07-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.734754474817066
2008-07-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.25391928406027
2008-07-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.19090020890387
2008-08-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.27420872181868
2008-08-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.92267347520338
2008-08-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.120564569981646
2008-08-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.721267538388894
2008-08-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,36.73532690653372
2008-08-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.318455664759924
2008-08-07T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,37.93321800131201
2008-08-08T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.72478238042511
2008-08-09T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.52337644361062
2008-08-10T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.91564379113097
